"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"TWI",0.020601969633959,-0.509598180559235,4.33559809325931,2.47613313202443,18.4338892814862
"cwd",4.42740539055837,4.23589721096903,8.58642017290357,10.3888941361116,21.8176879510711
"vpd_aug",-1.58337870925238,8.04219794422191,12.5151893941337,12.4493095009352,21.239012206948
"vpd_jan",6.97040772053764,-0.179654556924978,18.8522329979638,16.6527712306599,25.9085075008332
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",9.41188168220285,8.9716208718482,6.65419653041038,16.4922975819421,20.2871149123734
"tmax",0.187245876960734,7.86330564458021,12.7497604083309,12.3811886615743,17.7107765459317
"TPI_five",6.04197001293574,2.39692930544795,10.9504592105749,11.6425086694686,24.5878339501899
"dem_10m_zaca",6.05523553882759,5.78819148973335,13.1984046513472,16.1785767994426,23.0422728853327
"flow_accumulation",6.70741958300685,2.66889780634133,4.18255474888025,8.23112801333365,19.7053893974512
"sr",12.9454494515562,3.47575677970453,15.9953794340409,18.677043847095,30.8139816924287
"slope",10.849232364961,6.50899555379382,17.2636332199308,20.5485878771711,29.7311659533935
"TWI",-2.21838760348066,3.08794063444234,7.90807754128125,5.7402587140406,17.2670452259483
"cwd",8.59214177324187,1.17012963881361,12.9080328223251,13.8167501552658,20.7491579604702
"vpd_aug",0.544723720315437,11.7875780419048,9.9057242397618,15.0443336183041,23.8003503549032
"vpd_jan",10.4549402643843,4.59709752547604,10.8197647534776,15.0436223158566,21.6141911215773
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",11.9419753899597,0.597328823922111,4.90808991851279,11.757639373961,19.9842215997714
"tmax",3.16514562440477,2.77124444343056,8.91203454848092,8.94549486750455,17.1892774837899
"TPI_five",8.29698014584586,-3.87092111566659,13.7172963534908,11.8708614299263,26.862145067469
"dem_10m_zaca",8.96658394875827,0.521824507881427,11.5107086776641,12.9704389591547,21.1336234664646
"flow_accumulation",13.5397385336098,-1.58150642245053,10.7567607943415,14.0430381541005,24.7588556057249
"sr",9.58666883314597,-1.91173752556363,15.4530998108983,14.361661094005,26.2095750459197
"slope",10.0849022376475,3.90908150174211,15.3978751084894,19.1332882697133,28.9445702668095
"TWI",-0.703197657064488,1.68498581213234,6.57858875636322,5.16645723349074,18.9993516587869
"cwd",6.82421877802023,1.67410885882108,9.84607698405875,10.5699458735085,21.3183604539222
"vpd_aug",3.73512048216701,7.68272648037481,10.3691384365898,13.5581523646936,21.7048336241605
"vpd_jan",11.3623220632329,-1.95330936342176,11.1278557727366,12.7015472915999,22.213372393848
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.42017770882862,5.0559510814417,3.91912756338339,7.81656005796564,16.222332978545
"tmax",-1.84607829316009,6.38380994601481,9.88950263861833,9.93812407805187,17.3269533672298
"TPI_five",9.61547277568397,-2.62208368759663,10.169034429684,10.4117689280885,28.4918481640844
"dem_10m_zaca",0.911836801324024,2.62460565947385,13.7019396033891,11.7543859135342,22.7312324090206
"flow_accumulation",13.2878447603065,0.385480414000296,8.69389491064339,13.4868660115986,25.2358063492598
"sr",8.15685222145277,-0.430281516526618,12.2260930584503,11.8123543558104,26.7431076326785
"slope",11.2213495074936,0.189142677570438,8.3702979482114,11.2824662730001,27.1124260996964
"TWI",-0.877008932058885,1.38966632955483,3.10107378093653,2.16918827236209,18.8671488533903
"cwd",2.59090852320617,4.63161328288438,7.89151951059131,8.99613502547223,21.2015208404182
"vpd_aug",-3.53747265645788,7.95624565051378,11.0643205175576,11.1522088931919,22.7805425423515
"vpd_jan",6.13400194592812,-0.00757183028511817,13.7182643648409,12.3086728057994,22.6107874299925
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.53919357781284,5.77367454163017,4.7954899798792,8.74295165793013,17.1393034563936
"tmax",0.919060016685106,6.76110770386433,13.6568894194617,13.9614985155079,18.2915900906182
"TPI_five",7.34708455820801,-4.58675538439048,14.7146196947501,11.2643359194986,24.3644193104704
"dem_10m_zaca",4.13450247880003,1.12713622949995,15.8112597993022,14.5598833520033,22.8748987482882
"flow_accumulation",13.7442009403468,-1.2747180170088,10.2893734273923,13.3022048155942,25.4732679371906
"sr",10.7543044799267,-1.0628681589154,13.9380220241627,14.8942760312518,28.2242560509529
"slope",9.46090861140365,4.80093074270451,13.3376556016804,15.4592823309939,26.7924846999518
"TWI",-5.06293051792703,2.26708020726091,4.79849980517624,1.06439140688728,17.4558368392138
"cwd",3.84692029524707,2.38885778073141,10.2850448135858,9.4229375201804,20.9878577552293
"vpd_aug",-1.35186293380768,11.0841493866924,13.6186772304394,15.2413928385072,23.0755196746145
"vpd_jan",9.77040981784549,1.86367323658084,15.375805448853,16.081231690163,24.6590854370767
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.75933756290321,2.96173932480004,4.68135213138297,8.64724584980127,17.9166223254218
"tmax",0.607993015128952,4.32621378680951,7.95062092884002,8.37935044039443,16.8442302947497
"TPI_five",14.0177310630013,-5.54442938061517,8.06995190526889,10.575041748813,27.7787310531183
"dem_10m_zaca",6.74639718032385,5.85134519196645,12.9507401666395,15.3592028859973,23.7266865205356
"flow_accumulation",13.8572105260777,-3.27567335449549,6.29329317565421,11.6550765362419,22.2916249435205
"sr",13.0307681672731,-3.20157083113797,12.0784653470179,13.6896378022642,27.3249376780912
"slope",13.9698815951535,4.92121883422223,11.4403714679245,19.1141326610278,28.4893029969026
"TWI",-0.398879258573036,3.00772950663656,4.33159873028511,4.74944549827999,19.5480512617254
"cwd",3.10103745434013,-0.532761606615161,10.7063748965494,8.32942955482999,19.7860634883343
"vpd_aug",-1.92299302334206,10.049845982459,8.99341441743356,11.987450973979,23.3717987657291
"vpd_jan",6.35573742309543,0.367473227386113,12.7566142842547,12.1956029822268,22.3177906718713
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.42671029446792,4.42489415272141,5.00017917260153,9.9465731779253,16.9821311613607
"tmax",3.87658404584135,1.30190421143483,10.8385827448964,10.3368416083733,17.1117767005803
"TPI_five",9.0841077790997,-3.78035488621348,15.8856478911809,13.8894333233639,26.5407964923943
"dem_10m_zaca",9.44424182605257,1.86235248657047,13.812595637838,15.1101781752383,23.5782210125979
"flow_accumulation",11.3446347665739,-3.13674386379583,11.296757762416,11.8291806154425,24.7699948357225
"sr",14.2409691662622,-1.74818206944348,15.4207297028668,17.3417619608586,28.1797436202571
"slope",10.2368780308364,3.8956384026307,12.5172765925273,16.1917874978046,26.0478422078103
"TWI",1.1204594642695,-0.241850093221325,5.85579078069819,4.30329421431767,17.9621295775773
"cwd",8.72094539321934,-0.749727914024546,11.8565220343507,12.3899265402044,22.7760465321985
"vpd_aug",0.452714394642436,6.77510264647143,14.2978767797488,13.2674574831229,22.9074219462496
"vpd_jan",10.0825742525765,-1.03584474237364,10.87423413505,12.6557924615152,22.4287092465853
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.73370565479316,4.76537862711187,7.11734009016551,10.8139285006575,18.2589599240229
"tmax",2.52885940116958,2.77000258390977,10.2807102362986,9.73505401619522,18.0120761939477
"TPI_five",6.55796223822377,-0.539889884441694,13.5077665016109,11.3556687536948,26.4962779881566
"dem_10m_zaca",3.19372024478661,2.1057434330836,10.2930425861976,10.0140926714325,22.5839099164988
"flow_accumulation",6.60770932680717,0.181834784550359,5.57630481289033,7.45597966725188,22.1942801273111
"sr",13.9854051316239,-0.53070832102574,13.1599414047364,15.9282470510225,29.4215921293464
"slope",10.6339975261659,4.2130074732085,15.5724077173767,18.4995198500776,29.7327848810317
"TWI",-4.20812655612162,1.26317589961175,5.32649214463873,1.59975213995348,17.0855687899542
"cwd",4.27545314934608,2.94149150650174,8.92921309489826,9.87527975605297,21.1606988076098
"vpd_aug",2.33728455992995,7.13482376474314,10.2107030255832,12.0885087953338,23.4970835555223
"vpd_jan",7.98905919867861,-2.82502531955103,10.9902980845553,11.0273580786438,20.9164610199319
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",6.20284044458227,5.36386595802116,5.66810686032981,10.4443197524166,16.5955347092048
"tmax",2.67658751317934,3.99540417650582,9.99680234425391,10.0466817669358,16.7088060153998
"TPI_five",7.58061022030723,1.16350881174433,11.0665598047153,11.2244925432177,24.8456138731575
"dem_10m_zaca",5.83007525656262,4.13348107900875,12.7105314834849,14.515553669007,25.210331419971
"flow_accumulation",13.2265124498657,0.239614221309533,8.85824816058095,13.3391026863328,24.6277385624926
"sr",3.25132409334896,0.132195391867419,6.95100199447959,6.7033476386781,21.1867084059253
"slope",6.35071583663367,4.0169059027713,9.37514536902597,12.028758189478,22.4316916858874
"TWI",1.5234415127634,2.09576185451197,3.19755915432407,3.88203852472772,17.9334304989264
"cwd",9.6907285048913,1.79536185616545,12.0171854734596,13.9564340821301,25.9994976047984
"vpd_aug",-0.133519941999436,9.86471976168922,10.9511150752546,13.7331941402309,23.3652749315912
"vpd_jan",12.5539867561666,4.81979344923064,18.760025908696,20.0114149271373,30.4706656259788
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.220292558841,4.62996445890474,6.75938855708802,9.46004431655628,18.7373254808426
"tmax",-0.212430966383286,4.08095302209794,13.0278978590152,11.02075993261,18.3211485328049
"TPI_five",6.53485362280477,-6.5409628175375,14.4784493920995,9.91258430201439,28.2291357652011
"dem_10m_zaca",3.75429639456924,5.21995958067109,14.9559796631241,15.0862347450912,22.2522417330792
"flow_accumulation",10.0958797378881,-4.93279969283854,12.688595831478,11.3818683251321,23.1239694264438
"sr",2.50588314212253,0.529763752476191,10.4292829280894,8.39888869017042,24.0620621856548
"slope",6.37604539957349,0.993650787952017,11.9468418610992,11.9679929094095,25.8301517052017
"TWI",-1.50010000002691,-1.98964615287739,5.50289978170752,1.12826313323517,17.1503948312666
"cwd",7.20537039697684,4.98691412871822,10.5803526447574,14.2979585455606,24.852223922845
"vpd_aug",2.01330370722023,8.74734101430669,10.4121124805928,13.3960441450157,23.9273039477698
"vpd_jan",7.81051520959409,-0.617607537886298,12.8960194562295,12.5164067575819,22.8650158022238
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.33713253850878,3.68046415056709,8.54738491371397,11.9112936996991,19.7159163230345
"tmax",2.93289136489665,3.70166951035867,13.7880157298855,12.2784631868319,19.0710293581138
"TPI_five",5.32248690365726,-3.66724690670424,8.31478552739606,5.82085219828658,20.9804345257227
"dem_10m_zaca",5.67453405829117,4.20183286089295,15.8803908788228,16.8486445905992,25.2452264678211
"flow_accumulation",10.7432994884476,0.467009533745976,8.2967603194541,11.3603477137979,22.6526263610905
"sr",5.61678479284413,-1.21760429559151,14.3505455738922,12.7995268760839,26.6229636376202
"slope",9.86079781669227,4.10068653079265,13.7130612347511,16.7049843584755,27.42345589723
"TWI",-4.99705828747275,3.59882249421881,5.58674844719634,3.22805192411531,17.1035495567636
"cwd",7.20957569439891,0.987412586018191,12.031904604566,12.4225676433009,21.6782618645716
"vpd_aug",3.3757686739554,6.00848572541825,14.3036258256423,16.2916409730925,25.2081077756331
"vpd_jan",12.9974142655264,-0.792793170929871,13.5732277368396,15.3561369209822,23.6735348990654
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.33056893023792,4.55068533881103,6.46923553494609,9.27347290305276,16.4163667109699
"tmax",2.50304712996896,3.59863748204008,10.5896832585558,10.4028783659118,16.5342730828548
"TPI_five",9.45622324171778,-3.146542505831,9.72522636782294,8.96729219124451,25.4368692561091
"dem_10m_zaca",8.62429995522803,-0.0830282305775273,16.5018277140739,16.0366686781496,24.0850321429066
"flow_accumulation",15.3668136487724,0.0652202539307335,8.98760706363882,14.3455879163075,24.9110435241467
"sr",13.9551841115789,-1.04930781057427,16.8939472599282,18.1260045775132,30.0494152852375
"slope",14.0996853476306,2.89827999270477,12.6807731954435,17.1065488496578,29.2355949104938
"TWI",-1.96288751143202,3.36604931249684,3.17652702066036,2.93967475992463,18.176367797651
"cwd",2.87713060338606,0.245294330445492,9.37155728231117,7.66591319428192,19.4685001581
"vpd_aug",0.37180351254205,6.33053111788546,13.5719587904611,13.4432378739085,21.4203871276744
"vpd_jan",11.37700564758,1.3807211083795,14.2179930719531,15.9548805750435,23.5916300038561
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.12113449753831,1.72689488824236,3.50257585613656,7.73232039929793,16.7904486002977
"tmax",2.19719050890032,3.20119241782987,10.0955240629972,10.2090778270188,16.7700399795636
"TPI_five",9.00910522294073,-1.90807060753458,10.3744379902187,10.8735175637333,25.278475837818
"dem_10m_zaca",4.12315292765523,2.15152419101983,13.9056758279518,14.1713183692848,23.3873565870243
"flow_accumulation",18.1321923617169,0.526734205026957,7.87870913271407,16.4033209348926,26.6912181312689
"sr",12.1930333062862,1.9028517462312,13.4687485256786,16.6721550066574,29.7726087928483
"slope",9.99006447758538,-1.35263189242529,9.56075905305949,11.0293641374406,25.7459355302214
"TWI",1.26568582244248,3.64124740755857,0.606709539707863,3.14466183468238,17.332860398596
"cwd",7.37765697841992,0.924890769541796,11.3242631054676,12.3955381968369,22.3045992193449
"vpd_aug",0.914013462028308,7.5458435756618,9.72876854573148,11.9534217588622,22.4993568426492
"vpd_jan",4.08009944198304,1.21444253913933,13.2701164485056,12.2277142234415,22.7380600803677
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.33819965343757,5.0742947961167,6.85170692774204,11.4990542329187,17.2088545146773
"tmax",0.493647285312419,2.79317899009389,11.2609273351846,9.75583826601683,16.9301165911226
"TPI_five",3.7077622952235,-1.49493006789305,9.64596290594408,8.13740105334575,23.559093661005
"dem_10m_zaca",8.68738252471412,2.46337495785495,14.5890750110241,16.4955882817545,25.3855737635228
"flow_accumulation",10.7527632836768,0.707409460946548,8.39830354061628,11.5481259907613,25.0312294557311
"sr",2.76809045074454,1.41125628559872,11.8530961046314,9.59941068930281,22.9277080100829
"slope",7.70636872882699,4.03269453548443,15.0373171144138,16.4785446074501,27.9520594468347
"TWI",-1.97139647160876,1.16235771934105,3.45686188260044,1.58699004268165,18.0876546619349
"cwd",6.94464497957148,1.45748045947696,10.5330848196772,10.8499775378851,22.6215288187713
"vpd_aug",2.38365407962177,8.06467811319324,13.2155425703486,15.094951055174,24.7180258644961
"vpd_jan",8.76129131921049,0.0589296308653786,17.1236079886617,16.3388524483933,24.8954752118214
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.57720750133159,2.30873310116569,7.21569923568757,10.7664591596705,18.2881501166102
"tmax",3.80833046796513,0.906675751848515,9.0831906310855,8.60308655727683,17.645030929395
"TPI_five",8.60726704458983,-4.39751203372667,11.9262617481742,9.79134727044726,26.2652089513715
"dem_10m_zaca",6.01465314776274,0.751664531099522,14.4462810989032,13.5663073045965,22.9140417101522
"flow_accumulation",11.4826258478583,-1.74030975714809,9.54898460462578,11.9361416989083,22.2015312857591
"sr",9.39059521448853,-4.83463875539862,15.1094363237584,13.2079419283275,24.6138313153896
"slope",12.8375212712296,0.793168740460026,14.7214190161644,17.9254693674057,28.695573351298
"TWI",-1.33642966022731,2.98775905382575,3.97348336822066,3.59109593535845,17.9167624082527
"cwd",13.3571085134307,-0.967523502019961,12.0356793647054,14.4471787226997,24.4287314753397
"vpd_aug",3.00849480608057,5.51527526912815,10.974171463607,12.6155043406058,22.0345536599571
"vpd_jan",12.6655164876739,-3.82502743422133,13.5650450596412,13.8648957890039,24.3531181298082
"","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.75626899183396,2.37161667829572,6.62988808237484,11.5501719655161,19.5525495619893
"tmax",0.602158911949503,1.79375425121093,12.9570499891719,10.0223810223277,17.5233175304421
"TPI_five",13.8463705790197,-5.99227824627323,16.5890075995819,15.7806525505741,30.487798754681
"dem_10m_zaca",5.04770090260742,-0.612808656590526,14.5235453476393,12.5901626150896,21.7020315879164
"flow_accumulation",11.1872472390866,-6.30709634526916,8.9125510573576,9.53048454173565,21.7507662598915
"sr",10.5606459792182,-2.24150183984128,16.7149388788472,15.846961283224,26.9299227238422
"slope",9.57722036235703,2.20405317159972,14.2381109776968,15.6115974584356,27.3295111995673
"TWI",-0.87383867762408,-0.165270528036948,4.88659493895979,2.33528371811238,18.1302372526437
"cwd",6.61871971543016,-3.1966295291723,13.1797250289738,10.6410318864487,21.214178377111
