ORIG_FID,aspect_30m,cwd,dem_30m,insolation_30m,rain_30m,rdnbr_2007,slope_30m,tmax_30m,tmean_30m,tmin_30m,TPI_five_30m,TPI_queen_30m,TWI_30m,vpd_aug,vpd_jan,years_since_burn_30m,dnbr_2007,ndmi_2007
44561,204.1419915,845.4387986,1453.700381,1642176.198,948.0499878,1378.371811,19.99130598,19.48999977,13.93999958,8.390000343,0.347821805,0.131817872,5.208612269,29.36334893,8.91485622,84,0.797190897,-0.390181102
44561,209.6384947,805.265781,1632.625814,1596129.694,1170.660034,1619.621582,3.09345704,18.28000069,12.38000011,6.46999979,0.085898314,0.035380422,7.518363317,28.91055033,8.694557667,84,0.797190897,-0.390181102
44561,110.6135974,815.2127533,1580.653275,1507626.922,1017.18251,1316.151169,21.54194927,18.54124939,12.77749997,7.013749987,-0.611979164,-0.225468956,5.968268856,27.86985695,8.717681587,84,0.797190897,-0.390181102
44561,180.3792496,832.3797302,1555.058395,1670508.078,1038.660034,1317.755951,27.69262075,18.06999969,12.40999985,6.739999771,0.936742141,0.335650545,4.262256235,28.74845052,8.802659988,84,0.797190897,-0.390181102
44561,160.0191142,825.9351298,1330.935303,1558653.438,897.8499756,1367.291972,7.717917025,20.36000061,15.13000011,9.899999619,0.976940026,0.352304252,5.112746795,32.34490077,9.914001783,57,0.797190897,-0.390181102
44562,116.233587,798.0331697,1641.258931,1557689.905,1173.439941,1178.893551,6.694383746,18.07999992,12.32999992,6.570000172,-0.052239092,-0.020034298,7.327451306,28.45459901,8.68761238,84,0.643217568,-0.335292333
44562,246.4227811,803.0965338,1631.129285,1565698.055,1170.660034,1416.628485,4.237436515,18.28000069,12.38000011,6.46999979,-0.020099994,-0.008857023,7.09294303,29.03944158,8.6541337,84,0.643217568,-0.335292333
44562,208.3388691,809.9008104,1641.796324,1631321.145,1061.869995,1311.934534,6.247329077,18.09000015,12.40999985,6.730000019,0.018393312,0.006600655,7.422007785,28.39907117,8.788205186,84,0.643217568,-0.335292333
44562,224.4688022,880.1950258,1434.031642,1601224.506,932.2700195,1310.788129,21.88097389,19.47999954,13.94999981,8.409999847,0.088007963,0.031757798,5.236361559,29.41271103,8.947368311,84,0.643217568,-0.335292333
44562,160.2757261,791.8028506,1677.279686,1651238.491,1126.088606,1333.570112,18.95006833,17.80142866,12.37000002,6.928571429,0.132837375,0.051247934,5.06180438,27.32594554,8.672074568,84,0.643217568,-0.335292333
44562,98.89408678,846.1369452,1377.800088,1360817.427,947.2399902,1088.097518,29.9987995,19.87000084,14.35000038,8.829999924,0.031085056,0.010358264,5.136062353,30.34089851,9.098701262,84,0.643217568,-0.335292333
44562,197.6535215,787.5879901,1673.314937,1672297.144,1184.397004,1072.017608,15.12787135,17.9380241,12.27604979,6.61321006,0.508253063,0.19348201,5.209449821,27.32459393,8.64609955,84,0.643217568,-0.335292333
44562,75.25417908,832.0889355,1634.885981,1499126.53,1076.837495,1233.071982,10.32985888,18.42279961,12.69159977,6.960400009,0.00285211,-0.015748562,5.822118797,28.30777611,8.81619648,84,0.643217568,-0.335292333
44562,178.8997262,780.2247009,1723.647074,1658863.849,1142.785034,1396.256663,8.633812159,17.75013916,12.36236111,6.964583377,0.007675734,0.001281598,6.103555123,27.41390101,8.670316458,84,0.643217568,-0.335292333
44562,239.8748306,876.339093,1504.291241,1580208.613,981.2983154,1372.755322,15.87596276,18.54466658,12.90733333,7.26766665,0.017728011,0.01121402,5.495830274,28.67320261,8.812592077,84,0.643217568,-0.335292333
44562,165.0578784,857.1420934,1474.636209,1645829.044,963.4076466,1395.826581,14.51838538,19.27039191,13.6701958,8.069215943,0.000408498,0.012923396,6.454691214,28.9543061,8.866002868,84,0.643217568,-0.335292333
44562,181.4840905,819.0496477,1584.092137,1695701.375,996.2199707,1347.000296,22.67082187,18.26000023,12.59000015,6.920000076,0.193365184,0.067915055,4.86206787,27.89344924,8.705489295,84,0.643217568,-0.335292333
44562,151.4528534,965.830424,1075.348332,1399868.975,836.3200073,1251.007605,14.28015334,22.19000053,14.96000004,7.730000019,-0.953706423,-0.332618207,7.222205671,41.18403015,10.40757612,41,0.643217568,-0.335292333
44562,152.8671321,852.3489502,1284.20022,1545366.625,907.3824341,1291.148039,24.51767553,20.62444522,15.3271108,10.01977793,0.372790068,0.117614974,4.472104565,31.92437159,10.04676266,84,0.643217568,-0.335292333
44562,124.3316078,911.8828227,986.8116862,1295146.125,913.0499878,1043.552221,39.58253225,22.12999916,14.48999977,6.849999905,-0.236637836,-0.119333497,4.233002623,36.73830509,11.97905167,84,0.643217568,-0.335292333
44562,130.6022514,767.8330322,1754.400671,1640976.35,1191.660034,1197.780078,8.120081997,17.60000038,12.34000015,7.070000172,0.30890705,0.126080153,5.618210816,26.66223354,8.646519947,84,0.643217568,-0.335292333
44562,253.3006321,841.94418,1506.656793,1571745.056,984.6211141,1436.918308,10.69416025,19.00777753,13.34370348,7.67962975,0.343070322,0.124070343,5.316177103,29.03769345,8.890685823,84,0.643217568,-0.335292333
44562,65.03189373,913.6707153,1321.531311,1416457.188,947.9599915,835.0609436,16.57163501,19.53222227,13.98555517,8.438889265,-0.563347708,-0.220175427,6.429554939,32.39654541,9.744857311,84,0.643217568,-0.335292333
44563,101.8738658,865.2134318,1582.088867,1328845.242,678.3059285,1328.334904,31.12199122,20.43851789,13.55207392,6.65777785,0.982198496,0.415295979,4.018799241,38.0819163,9.286495908,93,0.900343879,-0.404252579
44563,78.66605731,870.2106192,1595.627232,1273553.21,699.713344,1067.094448,33.5318673,20.55333328,13.6766668,6.793333326,0.887795113,0.3667726,3.766723343,38.15957342,9.334012781,93,0.900343879,-0.404252579
44563,89.71562364,865.7196655,1553.252523,1319043.75,674.7399902,1329.457343,32.70973523,20.45999908,13.57999992,6.690000057,1.124954805,0.392246022,3.823154979,38.13808992,9.284174601,93,0.900343879,-0.404252579
44563,207.0240311,870.3595459,1601.963049,1604940.438,704.6066711,1362.960413,25.11040344,20.43999996,13.54333334,6.646666527,-1.057499194,-0.390879658,5.734859753,37.97329292,9.348706627,93,0.900343879,-0.404252579
44563,101.8055277,857.0036774,1603.442902,1217634.781,691.3400269,1284.326965,28.72872353,20.36000061,13.44999981,6.539999962,0.828867599,0.283430525,3.888840109,37.64696789,9.133051634,93,0.900343879,-0.404252579
44563,70.30992532,785.7748947,1704.569305,1422868.156,989.5800171,993.4131012,18.0809654,18.62000084,13.10999966,7.599999905,0.222005196,0.068855293,4.824158013,28.84662318,8.64003706,74,0.900343879,-0.404252579
44564,106.4645801,796.0646427,1600.472374,1493476.724,992.3435251,1003.424731,19.98476776,18.74350949,13.15350849,7.562105179,-0.29889023,-0.123708812,5.536324376,29.62176082,8.736489145,74,0.582284755,-0.28954097
44564,133.1975702,847.0666551,1675.451707,1575286.5,622.7615216,1405.881413,21.22792024,20.33692316,13.61538469,6.891538437,-0.96819287,-0.375171369,5.901540243,37.10165757,8.913688513,93,0.582284755,-0.28954097
44564,56.54812393,720.3330872,1590.160803,1351201.9,975.039978,1115.119641,21.21228771,19.02000046,13.55000019,8.069999695,-0.103591563,-0.06800181,4.571929073,29.17494698,9.152478027,74,0.582284755,-0.28954097
44565,98.08373406,712.6547357,1824.751843,1532478.94,994.9630389,1304.209699,21.66408484,18.17730213,12.45841276,6.731110959,0.325655175,0.13020656,4.843585696,28.69957815,8.396532922,74,0.8635012,-0.384879657
44565,66.59379171,741.908488,1538.368042,1407122.475,994.5044556,1391.840446,18.85227019,18.76666756,13.13222192,7.497777653,-0.128266054,-0.046699355,6.436742496,29.38483238,8.74831562,74,0.8635012,-0.384879657
44565,112.8612282,730.6677979,1648.272217,1535342.975,988.6106812,1360.772449,25.68736267,18.64666748,13.13933296,7.631333256,-0.24082436,-0.101802576,5.056606555,28.8445755,8.852810574,74,0.8635012,-0.384879657
44565,98.18888283,733.3544922,1693.389832,1536422.75,989.5800171,1366.531738,21.02387571,18.62000084,13.10999966,7.599999905,0.591366231,0.194463942,4.749064445,28.76165867,8.736706257,74,0.8635012,-0.384879657
44566,108.6174448,740.8750744,1547.787865,1512025.895,994.8891773,1400.853264,21.16179098,18.77812588,13.13395804,7.489791542,0.344711301,0.144735074,5.26821956,29.37427491,8.80164513,74,1.054153601,-0.397573198
44566,76.1526665,746.3663626,1749.321052,1479781.409,993.5526511,1358.121312,18.45027051,18.18353589,12.45919196,6.725656379,-0.668582385,-0.259992294,7.036149545,28.86288493,8.556156621,74,1.054153601,-0.397573198
44566,88.86882996,733.5413135,1708.664683,1473825.08,995.8364087,1308.992515,22.70393093,18.46840073,12.90759975,7.345999908,0.144249138,0.052895714,5.330057249,28.86786514,8.712871208,74,1.054153601,-0.397573198
44566,63.53041389,730.9774059,1665.959828,1362254.25,975.5566462,1253.460621,23.57480769,18.99484894,13.51696985,8.029090621,-0.204671223,-0.095984253,5.092690164,28.96785164,8.845246142,74,1.054153601,-0.397573198
44566,52.98545485,734.7087919,1608.334876,1335008.221,989.5800171,1344.358652,22.1125679,18.62000084,13.10999966,7.599999905,-0.183892146,-0.082972338,5.27341287,28.95468154,8.74646715,74,1.054153601,-0.397573198
44566,46.95252143,794.7121039,1511.825345,1328074.958,1011.73999,1276.115858,19.58141549,19.28000069,13.21000004,7.139999866,-0.169585801,-0.038396951,6.683865282,30.42990706,8.821371608,74,1.054153601,-0.397573198
44566,90.87752363,732.4071927,1648.88897,1496874.222,965.9699707,1377.104017,17.57079442,18.22999954,12.73999977,7.239999771,-1.60794631,-0.606409897,7.143996927,27.95144844,8.431974305,74,1.054153601,-0.397573198
44566,102.7717618,733.8118025,1636.149257,1537979.643,989.5800171,1417.350917,11.51820551,18.62000084,13.10999966,7.599999905,-0.642155721,-0.249073575,6.58226565,28.6040347,8.801480157,74,1.054153601,-0.397573198
44567,116.5269079,762.2421932,1756.059834,1576654.461,1178.599709,849.9430466,13.15618462,17.79281265,12.56781238,7.33874996,0.166172865,0.062565748,5.310619451,25.79795498,8.623101622,84,0.569123769,-0.188918801
44567,114.2592768,730.3160659,1719.437063,1558328.207,965.9699707,1289.390106,23.33541349,18.22999954,12.73999977,7.239999771,0.136310815,0.045909329,4.85622506,28.07604856,8.407569005,74,0.569123769,-0.188918801
44567,56.87359047,704.0907423,1823.937507,1413476.569,992.0900269,1310.04109,20.13097498,18.19000053,12.46000004,6.71999979,-0.177292061,-0.059570219,5.390092823,28.51741812,8.376679473,74,0.569123769,-0.188918801
44568,232.1714594,861.6452375,1651.810024,1553105.113,691.4147891,1342.820586,28.49290457,20.36285773,13.45142837,6.539999962,0.338682472,0.13010411,4.428132693,37.8966811,9.162683578,93,0.868344506,-0.391241013
44569,193.2580968,793.2646688,1705.781471,1508526.042,1172.08206,868.820933,8.823137698,18.08761905,12.34269832,6.5886245,0.272017875,0.096649576,5.986280135,28.96595355,8.636022477,84,0.53011884,-0.213212141
44569,92.02747999,779.7973676,1356.94771,1437033.509,911.4400024,1356.081744,17.589421,19.75,14.52000046,9.289999962,-0.861554832,-0.329635141,5.883192761,30.96498203,9.509117263,84,0.53011884,-0.213212141
44569,86.61781935,890.9732666,1557.90109,1462399.432,825.1099854,1190.514205,22.01285986,19.20000076,13.48999977,7.769999981,-0.060983365,-0.01612438,5.183299845,29.36218765,9.052715995,84,0.53011884,-0.213212141
44569,195.8841466,781.8720878,1420.343872,1587926.661,901.8099976,1390.929461,5.381214925,19.51000023,14.09000015,8.670000076,-0.414961559,-0.158707631,8.17743751,30.19008255,9.292773928,84,0.53011884,-0.213212141
44684,57.97067165,941.7726078,1127.182178,1102688.439,676.4481762,433.866154,29.79284828,20.79837928,15.74711691,10.69576534,1.034686486,0.386651645,4.228754559,31.62076002,10.76829369,14,0.3119703,0.008006209
44721,279.4247427,816.7440942,1206.049178,1246122.05,901.1198138,1327.157944,20.2726964,20.62502502,15.30273627,9.980099201,0.320039412,0.118122487,5.806268756,34.78549359,10.62516563,57,1.070253482,-0.342719032
44721,31.37236632,828.2012062,1153.30838,1149254.447,889.3416824,1317.66724,24.37799378,21.40666652,15.0733335,8.734166622,-0.033995733,-0.011990916,5.809099197,35.61316788,10.9636471,57,1.070253482,-0.342719032
44721,298.5415688,829.4680405,1340.354477,1344687.578,897.8499756,1346.038879,22.16663265,20.36000061,15.13000011,9.899999619,0.279415553,0.090555405,4.747785628,32.07259369,9.865464568,57,1.070253482,-0.342719032
44722,320.5789974,824.236303,1145.349408,1225366.934,880.2000122,1348.027846,20.96838345,21.98999977,14.89000034,7.78000021,-0.194597634,-0.065380121,6.148571239,35.48167823,10.91841883,57,1.052254032,-0.354914355
44723,268.8630688,863.0409731,1260.936102,1280169.792,865.741309,1395.068289,23.26938144,20.09888903,14.76050527,9.412121281,0.480471216,0.182623764,5.081021424,33.43264597,10.16028078,84,1.103116433,-0.384798609
44724,323.063402,850.5696637,1208.457434,1176351.475,858.714568,1387.844998,26.50770088,20.26382715,14.76987676,9.265926008,0.068067009,0.016794841,5.122690589,33.99593353,10.41868443,84,1.120629876,-0.381088342
44725,60.28037214,719.4070358,1532.590973,1312752.188,975.039978,744.2096977,19.27260792,19.02000046,13.55000019,8.069999695,-1.085515359,-0.435276663,6.775863051,29.47064757,9.120730162,74,0.596920401,-0.04896276
44727,233.3798661,882.7227766,1739.824527,1196590.665,678.684711,1385.607473,25.93284935,19.30805524,12.90175915,6.495462894,-0.137418014,-0.056494913,5.499300109,34.42086124,9.240898848,86,1.108243063,-0.390163968
44727,173.6655187,761.8234095,1558.242416,1252038.611,945.5700073,1311.685368,21.34249921,19.54999924,13.53999996,7.53000021,0.050893692,0.021544972,6.132514384,34.07504211,8.554772254,86,1.108243063,-0.390163968
44727,273.3265112,789.7844122,1496.110003,1388540.333,1059.23999,666.3813186,18.13954739,20.11000061,14.03999996,7.960000038,0.864491627,0.313869338,4.703892685,34.08013153,8.912050792,84,1.108243063,-0.390163968
44727,50.69019883,782.8092804,1524.362561,1312927.263,945.5700073,1020.949396,19.94508314,19.54999924,13.53999996,7.53000021,0.552735714,0.186031766,5.048257887,34.40805397,8.597585392,86,1.108243063,-0.390163968
44727,43.26459113,786.2329296,1526.622065,1367729.182,1059.23999,636.3054491,16.36313816,20.11000061,14.03999996,7.960000038,0.263173113,0.092363992,5.396157828,32.71331475,8.797326912,84,1.108243063,-0.390163968
44727,277.0500363,732.6516688,1683.126673,1389425.934,986.710022,934.104625,18.16748512,18.76000023,12.89999962,7.039999962,-0.433308116,-0.157090234,6.075190825,31.32613911,8.428819488,86,1.108243063,-0.390163968
44727,271.8787759,797.3677202,1614.737072,1389189.92,1038.660034,1398.721746,26.82916572,18.06999969,12.40999985,6.739999771,-0.769311763,-0.288815891,5.88708171,27.83154262,8.685798125,84,1.108243063,-0.390163968
44727,329.7237413,750.5479601,1671.570407,1278848.847,986.710022,1270.640971,21.73337915,18.76000023,12.89999962,7.039999962,-0.102293414,-0.041550436,5.510792573,31.33087688,8.422595236,86,1.108243063,-0.390163968
44727,328.6796598,863.2670233,1675.872792,1249169.795,653.6900024,1410.807506,24.06193109,19.54999924,12.97000027,6.389999866,-0.077502309,-0.006893274,5.938546397,34.94700033,9.393839749,86,1.108243063,-0.390163968
44727,226.9957165,782.053182,1514.615885,1112757.896,945.5700073,1046.215976,27.20015505,19.54999924,13.53999996,7.53000021,-0.858416531,-0.342575262,5.599445608,34.37905121,8.592468474,86,1.108243063,-0.390163968
44727,194.5650604,823.0711548,1543.86665,1615354.3,1038.660034,1371.182935,19.6012785,18.06999969,12.40999985,6.739999771,-1.194246411,-0.460494317,6.717701626,28.09290237,8.737960243,84,1.108243063,-0.390163968
44727,214.2922796,828.0621643,1478.954325,1585847.979,1023.042236,1297.103963,22.83535767,18.45111052,12.70555544,6.957777739,-0.983050307,-0.377721722,6.461721659,28.46579615,8.806084792,84,1.108243063,-0.390163968
44757,86.71211393,781.7748191,1693.760431,1496442.375,1173.439941,1255.768216,18.84816583,18.07999992,12.32999992,6.570000172,-0.343230068,-0.131776343,5.792125449,27.61736893,8.648263238,84,0.96062426,-0.338988358
44757,83.22036457,792.9189715,1669.800537,1543861.518,1173.439941,1103.717415,12.90406808,18.07999992,12.32999992,6.570000172,-0.000505719,-0.00207453,6.052456958,28.17533105,8.686313799,84,0.96062426,-0.338988358
44757,53.91328688,791.8121923,1692.77711,1436179.521,1158.959457,797.2852275,13.42501618,18.16125011,12.46541627,6.768611093,-0.271144724,-0.095639901,6.116416852,28.9600513,8.63694032,84,0.96062426,-0.338988358
44757,243.5689322,846.8131338,1400.193059,1517966.981,901.8099976,1431.604145,16.19926625,19.51000023,14.09000015,8.670000076,-0.541500772,-0.21550913,5.633144562,30.8115095,9.443380723,84,0.96062426,-0.338988358
44757,116.8255141,789.0431586,1644.486694,1614877.681,1173.439941,1264.859009,9.21207526,18.07999992,12.32999992,6.570000172,-0.38052934,-0.131351423,7.431554053,28.27644984,8.650027169,84,0.96062426,-0.338988358
44757,193.5787155,896.2626831,1514.124243,1354255.7,825.1099854,1338.805371,15.97903576,19.20000076,13.48999977,7.769999981,-1.075943995,-0.430256478,5.758660793,29.61877403,9.156038857,84,0.96062426,-0.338988358
44758,157.6977206,793.1348761,1680.004999,1374375.548,1157.400024,632.833855,16.4523455,18.17000008,12.47999954,6.789999962,0.380849695,0.137253136,5.295616184,29.09620875,8.633623986,84,0.439147365,-0.077404039
44758,271.8558689,798.7249858,1706.932671,1458317.125,1171.063653,818.019633,11.65120737,18.09333335,12.35222212,6.602592733,0.259651843,0.102761726,5.43053529,29.11180041,8.630573803,84,0.439147365,-0.077404039
44758,24.95609252,743.2457818,1660.079169,1383985.944,986.710022,1306.254259,15.73643854,18.76000023,12.89999962,7.039999962,0.463178465,0.173932865,4.915492588,32.15069114,8.466012107,86,0.439147365,-0.077404039
44758,172.0545461,880.8093994,1492.289624,1289216.063,825.1099854,1384.334692,19.09858522,19.20000076,13.48999977,7.769999981,-0.308017301,-0.120428465,5.371583414,29.75780697,9.172150135,84,0.439147365,-0.077404039
44758,56.77656937,831.3123169,1182.120557,1173695.925,883.1253418,1370.824878,30.41714821,21.80333328,14.94866695,8.085333443,-0.244487853,-0.071224639,5.111067486,36.11409912,11.26451645,57,0.439147365,-0.077404039
44758,243.1461731,843.6499268,1332.815454,1501218.3,901.8099976,1272.495313,24.33230515,19.51000023,14.09000015,8.670000076,-0.261119252,-0.083125141,6.280813885,31.16125298,9.507278442,84,0.439147365,-0.077404039
44758,56.44676476,770.6898071,1544.586035,1225294.425,832.6099854,1007.6896,23.1751503,20.14999962,13.71000004,7.269999981,0.373334429,0.139223222,4.735861111,34.32981644,8.579959106,86,0.439147365,-0.077404039
