"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"TWI",1.17104131083327,-1.58974933323157,4.29283960577153,6.27241179813833,5.66800667415935,31.3590244592032
"cwd",7.78681002382991,-2.71844172212561,1.55450595271161,14.7439572209851,10.8923982989088,37.1880751260686
"vpd_aug",-0.3594542438549,6.21970546284786,8.20907217037037,12.274251027245,14.3074202595945,36.7671970741704
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",4.02258292921762,6.08521499387736,-0.0880938944260989,9.24949466670921,10.3297077579567,29.5078607125921
"tmax",3.69376404730319,4.29156811631861,0.949816840608455,14.4902089394381,12.3553184403788,30.9369324428311
"TPI_five",12.3070833281875,1.88593296149213,-3.33964882033709,18.168397812355,14.8293978469301,42.8787743973976
"dem_10m_zaca",11.07619108279,0.594115588526793,1.82523928433793,19.9223277085774,18.2210299615939,38.7428214254214
"flow_accumulation",16.2929614459545,4.67005606084423,1.35199579930063,8.53219231394589,16.7874401654089,39.2538584107006
"sr",2.55534339734334,5.37018443824444,-3.73742429837484,16.3464585202715,11.4377639374601,39.2856003641962
"slope",15.7281628597666,4.62918212553752,-1.18107798690258,22.5675064358178,21.303425498809,45.7429837189158
"TWI",1.04605145478088,-2.48895445176081,2.84373833776689,3.7429202863293,3.0562107556538,33.1126753614835
"cwd",11.854140840085,0.994674313067093,5.91352441932068,13.1930359058644,15.6290397738678,38.7805924636296
"vpd_aug",2.06237250712882,7.0221393320401,7.78478056984293,12.7051610523112,15.7810874264932,36.0597567028317
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.25039501308078,5.97928580675493,6.90499568058786,8.61973652576838,13.4004128602374,32.5396923820891
"tmax",0.222099501512648,6.05660135636237,2.13219367573627,15.2449000500007,13.8232990682383,28.731517507831
"TPI_five",5.2968672965995,5.26554071663975,-3.29900464243766,16.6018314108263,12.8100673514456,40.7444205405522
"dem_10m_zaca",8.79523090276128,1.55275097237435,1.78452284190359,19.0574216121596,18.2817736082194,41.428539576035
"flow_accumulation",8.82819049914833,3.63448403579567,-2.81763426333802,9.46972325286293,10.6119580958828,37.2932907560477
"sr",4.44132463753693,6.59618537741026,0.309799020594925,19.3670039254275,17.8829611337579,41.896576212638
"slope",3.953117970149,2.65347469840784,0.741158656561217,19.7702024060768,15.6814756181647,42.147784546115
"TWI",-0.342567185513741,1.07241745276465,1.389231865969,6.5705772095001,4.22863844902608,32.5537560597072
"cwd",14.3584963399579,2.72243864109743,1.77954634034917,13.8308164418682,18.1759803613427,39.2001386041672
"vpd_aug",-1.51927503395518,4.31204447767414,8.85894185273391,14.4780318797321,15.5915227726804,37.7476358148171
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.33749025307925,4.2797791635798,3.447913277861,10.4892625715544,13.2530661046477,31.0267987110427
"tmax",4.22491685242785,3.95830587350579,-0.876222907843279,16.7522558858824,12.9374838612224,30.7239555683071
"TPI_five",2.50457642315645,3.12327586137457,-3.84177380069935,20.3943314787877,13.06383879092,40.6762316009967
"dem_10m_zaca",11.5102045741412,0.590671910800323,-1.13182251441189,16.9620389556953,15.1737992955308,39.6743041006922
"flow_accumulation",7.72134770126771,7.7175808029141,-4.14170413666241,12.3173961335279,12.2410132927875,38.0836459244845
"sr",5.00817860681528,8.29218408840981,0.283651717246858,19.4673993955115,18.0673149149819,43.3359267664351
"slope",3.00249782974316,4.95340692968801,-0.742360263096077,19.7466420002845,14.3950098781818,41.2409694345793
"TWI",-1.15388872228037,-0.369028760920106,-0.721050501138207,4.59388769028601,1.34586438155456,32.8713298655832
"cwd",7.47229348651078,4.57157918534967,1.24440992384683,12.3722798172158,14.0062419965483,38.7524086663081
"vpd_aug",2.04297826025404,3.19357561871773,5.67574160591096,14.9343333920032,14.1984058834711,37.8945653615712
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",10.3400324180233,7.95056102070557,3.62194299026353,9.67392413342537,16.475609765053,32.9370625872234
"tmax",0.72822047025811,5.57763676397235,3.64653463609103,15.9132217914694,13.8874797511885,30.0117180186156
"TPI_five",5.18742332833383,7.08652750303743,-1.63162112219778,13.8640625248414,13.1065024835372,39.0085598754172
"dem_10m_zaca",12.4927648826639,1.07196261405901,1.99232300707825,20.0960326785571,19.8588148549355,42.9840482806089
"flow_accumulation",18.0648234049308,3.19912868338863,3.40086799245281,9.64844089260517,18.6643746808094,40.4096602532419
"sr",7.29509291203608,7.45136123650618,-4.05914002208707,17.9685105456516,16.405161522526,39.6613720530669
"slope",10.1773478096423,5.2421225932751,2.80382531754598,21.3008992225735,20.3553927746817,43.5551734878172
"TWI",-0.462774106660864,0.549808795317686,1.04271803654745,2.93091762682461,2.1361380141189,30.6235218549411
"cwd",8.54865941542211,3.17062390675431,2.54031298989476,15.8933697675152,14.804780253006,38.5400105842193
"vpd_aug",-1.28427194689052,2.70592049080045,10.8958822496936,13.4577569598933,14.7928656285113,36.5584650048488
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.07067708774188,5.51582610408652,1.38225867691686,9.36682170797845,11.223199209355,29.4845511817435
"tmax",-2.22458869814241,4.47241683307522,4.18018759526055,14.2823720241742,11.6217432273942,28.7797803430371
"TPI_five",10.7663141333867,2.06627672820561,-4.58839534737492,20.1407941840494,16.0194591342159,44.4068544863106
"dem_10m_zaca",11.8744404687216,-1.54855333689007,2.35347845491922,19.1819317291517,18.0925425745229,40.2565626010207
"flow_accumulation",14.2620419764563,2.07245661251956,-3.36006802973333,10.2562536043404,12.9226381189145,38.5155529016844
"sr",0.0306841534979603,6.50115175996704,-0.811912551106578,16.3777921846811,11.9885962807935,42.014972733556
"slope",15.2934365824029,1.34903690985253,2.98941379331516,14.6133888611916,17.7788548781893,44.3868694781291
"TWI",1.88153901882626,-2.43738873294013,1.04185548710168,3.86814610964372,2.52368140773727,30.6956344853603
"cwd",7.83887298543834,-2.37582484625562,5.9378332171508,13.4239047461452,12.7230909942983,37.4302413526962
"vpd_aug",3.03428113339218,-0.0532064510951459,12.3488345935103,14.5846207971793,17.0115566489934,38.2855964364611
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",8.18470246372413,5.28941183405541,1.44242592187674,10.2469359441858,13.1554116400727,30.7237053370404
"tmax",1.33709689007719,8.11780590518831,5.07333128829033,15.2031453417836,15.7915651104608,29.7368698815954
"TPI_five",9.75753483121633,3.63283614967547,-5.51259127931335,20.9683605457042,16.2007485443076,44.4152495359711
"dem_10m_zaca",12.7041268461378,1.61702655901192,1.23509247781921,16.1288351977475,16.64361090384,38.4681193761852
"flow_accumulation",12.7607700525335,2.25941484584685,0.699545148621338,14.2251032815261,16.1202595951134,37.4173569369838
"sr",10.2483056666564,9.48932813088825,-2.80970828917354,22.2265276609459,20.998016864625,44.2303477694934
"slope",13.2987355726411,4.52958998625373,0.758170209028752,21.3746313183465,20.9808417292862,43.2973983165468
"TWI",-0.492023751196374,-0.974681439100262,2.2644338065851,7.05862712447638,4.24482439619409,30.3928037140544
"cwd",12.9270122014877,1.24105878299957,7.44662990226496,14.3570208220703,18.823865060301,40.1189119227589
"vpd_aug",5.09329885624947,6.23707400349211,8.77803734580103,12.0434051147809,16.8656240572792,35.4561252093703
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.02555435739457,3.16187266685944,3.99901348291934,10.4278977896864,13.6571042672097,30.5349475795714
"tmax",2.75431877659038,4.02697593811842,0.120137890620824,13.8186637282227,11.0277626054204,28.9794443324113
"TPI_five",4.45777133559694,1.57079384184943,-1.61918299717803,19.6963084333324,13.5518826578813,42.3848838830917
"dem_10m_zaca",10.8348755306341,-1.82353601575907,3.09082273112121,19.1997398804941,18.1151379062711,39.0239942214155
"flow_accumulation",14.1375375820556,3.39888559934047,-0.822287798651972,12.2577151945912,15.7860003928486,40.6165531410492
"sr",8.92632219213425,4.53067189439086,0.327052191244252,22.262725964835,17.6724325187226,41.9925543978545
"slope",12.1262826870127,-0.319851332317173,4.53644865367561,21.3729229442866,19.8000563388163,44.2683481515225
"TWI",0.8912964954732,0.214317182120402,1.90896294910579,7.21897100012854,5.6481366463698,30.4060021212827
"cwd",11.6822508026507,1.97301889813904,2.12220121780438,15.5943098430946,16.2584420559417,39.5389436752583
"vpd_aug",2.78104189929768,-1.7875670343839,10.3491244843098,12.8056102714415,13.3870887616597,36.4978484965424
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",13.9307663199108,4.08987320344983,6.53402415876666,11.5948499034847,19.0425288395703,34.256852890027
"tmax",5.07253632153982,2.78741264319346,2.80839869905558,11.7274755677676,11.6584783925794,29.1402357326882
"TPI_five",5.68533634776544,3.17701940366866,-1.18156219032109,18.992479823923,14.4804253005137,41.6112538930974
"dem_10m_zaca",7.86474915593202,3.00146957429764,0.7993513304466,18.2858917507074,16.1263188035431,38.3311788308791
"flow_accumulation",9.22997218072142,5.6102319141937,-0.813233502311934,8.98555705893872,11.9382371776858,36.7006643704993
"sr",2.7776379405195,3.23250927831249,-1.96247772390996,21.6350762273758,15.1419322295213,42.0630536608747
"slope",15.0235080591071,2.74776304766894,5.46606580683915,22.6983406534242,23.456013726796,46.9290491443702
"TWI",1.2132146469854,0.74145989584676,4.1756465068512,3.8181243839037,5.1216176896412,31.4165705567408
"cwd",13.6550864283854,4.10516131299783,1.92650811168892,14.2521243348159,17.6085345206612,39.1739611939159
"vpd_aug",3.44306753444362,1.5545033669004,7.86465684371247,13.1171475267446,14.825252831304,34.6561397269074
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.15603274819972,4.0614405972145,5.18167623112531,9.91042292856817,11.3570332424966,30.3305701706343
"tmax",2.10621190170071,4.73132507175963,3.74186041641183,15.8358126348257,13.9547075761932,30.3878309407355
"TPI_five",1.33021029822673,1.42401759535683,1.36194463676669,13.2230293108363,9.87748401781725,38.7932024922958
"dem_10m_zaca",9.18040246467212,-0.322649208517681,4.09398384859939,18.8266647336275,17.6931819681127,42.0408864820892
"flow_accumulation",12.2829328663134,3.79762543536541,1.78414008480122,7.58031644431088,13.8262028605934,38.7797133335725
"sr",6.41051052334914,6.616839617377,-3.55550081834902,17.6674011705744,14.3878914873651,41.7168585245236
"slope",5.48090387230789,2.43169544453731,6.80105524159104,19.4119901443301,18.6460850360919,43.5045430430717
"TWI",-2.56920029009865,-1.15696426199481,4.07966204105055,2.25466520874373,1.11495882735853,32.170565765336
"cwd",6.21839223840341,2.67545618000881,5.60590807358908,11.7912285425063,14.1474481832366,37.7215542039431
"vpd_aug",-1.2734970644994,2.85321478561147,12.1735964454235,14.9490464227599,16.9415064880615,38.7398750437981
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",0.86428444602234,5.74542577982272,0.876284420867961,7.79645537611339,8.58795139693229,29.5013149221227
"tmax",3.20092702299061,2.10478774593999,-1.4282754152579,13.473421412207,10.1959298610525,27.9218120269309
"TPI_five",10.3208364323332,4.06918553073385,-3.66271356450437,19.3756437697131,16.653253917011,43.7399651362051
"dem_10m_zaca",13.6247536373361,-0.153450838502744,-0.686269309389129,20.7421512348308,20.1451999587306,41.9751592531181
"flow_accumulation",12.1904158767437,2.40388340888507,-0.122845705881736,9.97929742231714,13.3922555475453,36.5827366827608
"sr",8.71253673088267,3.24037814734961,-3.73574049326645,20.3167265305682,16.0697950318774,41.8061021537401
"slope",15.2711736774953,2.78368040212841,0.789959061356304,24.8757343278384,24.0590707261076,45.3379511893531
"TWI",-1.15824019834635,-0.118900893384298,2.06060261738611,5.61951043459479,3.46719062151464,31.1830410213523
"cwd",14.646945597605,-1.36948538904447,1.58798676248535,14.260056927333,16.7925390419803,39.0594955542738
"vpd_aug",2.59291294047643,-1.60305184985733,10.5149387212677,13.7504192485845,14.6573047498935,37.1178140601423
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",3.92206611174631,8.42071502823117,5.15122551030585,10.2595266011152,13.8439779379107,30.3361975710133
"tmax",0.697337135352278,5.66975785582959,2.87879418304629,15.3812141143343,13.2172736979343,28.9678295008136
"TPI_five",7.41941174070628,2.54454009700417,-0.093507787691309,18.9130802252754,14.4618593169412,41.8219573264517
"dem_10m_zaca",12.7907374104346,6.80183547139055,1.40023075372304,17.9687062959106,20.623757470455,41.3963743325675
"flow_accumulation",13.513897673355,5.83899642762344,-1.87640588182808,12.063803296942,15.8136941280865,37.7355627870295
"sr",5.74065953466361,3.9063415851528,-2.27242433364283,18.8826322539232,15.7685131004035,39.4855662074871
"slope",10.9366499551774,3.44306463734588,2.85445474598337,23.5014934295226,22.2452762729465,44.0142865398372
"TWI",-0.555919725959305,-1.33349356833335,4.31164943224452,5.99980818033947,4.27389967010605,31.4868659555362
"cwd",12.4449848114799,3.26628126400866,7.80010133602007,15.302205938264,20.2662687805737,40.7021703558227
"vpd_aug",-0.0907773130445827,2.63163477727412,12.5050607836051,15.8911075980779,18.3858873298492,38.3108774234411
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.52483564312433,6.55843975964431,1.24970133297084,6.36088153648631,11.8104776176227,29.8443822890439
"tmax",-0.30041717789099,6.08018311843952,3.50461789762056,12.9725042334172,12.8205600277116,30.1326292353081
"TPI_five",5.54663603599573,6.74147777779256,-6.01030877216143,13.4237455300811,10.1465655013598,40.6708770022438
"dem_10m_zaca",12.8462651347345,4.89002668357146,3.19570842527257,22.7959359351003,22.9511402785232,45.2350369980614
"flow_accumulation",10.0508793669935,4.01327315241204,2.83692025178634,7.40013928090602,12.5409122806082,39.980012865325
"sr",8.36933903914577,3.23853896288315,-1.64077836641,18.7802437187871,15.6893933369502,40.6453413745436
"slope",10.3630596239494,2.68168381696054,4.70963030521258,20.2617809277404,21.3104807810846,43.7793746180389
"TWI",0.348022685835151,-4.1370342349686,0.612677355271082,4.0084286946036,0.445256265351341,31.1618607294917
"cwd",12.4856884971297,2.48039052037721,0.797179567944483,14.9749321704972,16.6577527372573,37.0633448156904
"vpd_aug",-1.79040509378112,3.26638749402563,7.8662063066234,13.8014189352007,13.077232449273,35.724364072253
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",7.50408129889205,3.90529155804585,5.03820356651595,5.39610229692999,11.1113595517002,29.7382410518668
"tmax",3.8666736404127,3.0426793190538,2.1538421644555,13.5254019973562,12.0387956447601,28.1994699978512
"TPI_five",5.98920369047112,2.70352966674049,-0.380122122876895,20.2488296161984,15.7267341796068,46.4683104136572
"dem_10m_zaca",11.1148420063083,-1.14975106527861,3.58660363015307,16.4699058936325,15.5100421130707,40.5877706631
"flow_accumulation",14.3351769428447,3.12626062525932,1.3835370285658,9.90676810356734,15.4843601834006,40.1038286589136
"sr",6.9698839594136,4.94186480592457,-0.516899891897239,15.8326926570639,14.4315146671213,41.5423843809955
"slope",9.88927899403499,0.733485717846023,2.81170503736271,13.1587809571684,14.4203102872796,40.2688088614329
"TWI",2.26997717440509,0.326127704505468,2.43709552469627,1.76767826021547,4.14253538225314,31.5938674477403
"cwd",11.2768942841847,2.15300619879206,4.60050730628685,11.2322994592902,15.3277644387358,39.7895490464966
"vpd_aug",2.64502824861376,1.28786960482581,9.83439608203296,12.9114019965469,15.4650637882093,35.9212734779451
"","None","Low","Moderate","High","MeanDecreaseAccuracy","MeanDecreaseGini"
"rain",5.09721199942613,3.84047465465275,7.24982144720812,5.84201562488963,11.3491492342196,28.5690436689084
"tmax",4.3265016932687,4.77056367598093,3.56520860666084,12.9246174246054,13.8260211080093,28.9909332977005
"TPI_five",6.15448737874348,6.31769506686683,0.616667422553158,16.6547653684385,15.627035238882,43.402806952963
"dem_10m_zaca",10.1204405288951,-1.490201055755,4.93782922482141,17.9283214998159,17.7309370121578,39.8266986745732
"flow_accumulation",11.305804665688,5.46235596510911,2.55980673021123,9.97869412487032,15.3387484790548,39.053642640703
"sr",12.2426425647677,4.60242634437004,-2.1712440974457,16.9886858478077,17.4840121879436,43.5226087228218
